start_date,average_imported_power_kw
2023-06-24T22:00:00.000Z,295.25
2023-06-24T22:15:00.000Z,297.0
2023-06-24T22:30:00.000Z,302.75
2023-06-24T22:45:00.000Z,297.0
2023-06-24T23:00:00.000Z,292.5
2023-06-24T23:15:00.000Z,297.75
2023-06-24T23:30:00.000Z,298.5
2023-06-24T23:45:00.000Z,300.5
2023-06-25T00:00:00.000Z,301.25
2023-06-25T00:15:00.000Z,302.5
2023-06-25T00:30:00.000Z,299.25
2023-06-25T00:45:00.000Z,295.75
2023-06-25T01:00:00.000Z,299.75
2023-06-25T01:15:00.000Z,301.25
2023-06-25T01:30:00.000Z,303.75
2023-06-25T01:45:00.000Z,302.75
2023-06-25T02:00:00.000Z,307.75
2023-06-25T02:15:00.000Z,303.0
2023-06-25T02:30:00.000Z,304.75
2023-06-25T02:45:00.000Z,307.25
2023-06-25T03:00:00.000Z,304.25
2023-06-25T03:15:00.000Z,304.0
2023-06-25T03:30:00.000Z,299.25
2023-06-25T03:45:00.000Z,294.25
2023-06-25T04:00:00.000Z,296.25
2023-06-25T04:15:00.000Z,292.75
2023-06-25T04:30:00.000Z,295.75
2023-06-25T04:45:00.000Z,288.75
2023-06-25T05:00:00.000Z,281.25
2023-06-25T05:15:00.000Z,283.25
2023-06-25T05:30:00.000Z,280.0
2023-06-25T05:45:00.000Z,274.75
2023-06-25T06:00:00.000Z,275.75
2023-06-25T06:15:00.000Z,268.0
2023-06-25T06:30:00.000Z,269.25
2023-06-25T06:45:00.000Z,268.5
2023-06-25T07:00:00.000Z,261.25
2023-06-25T07:15:00.000Z,265.0
2023-06-25T07:30:00.000Z,258.25
2023-06-25T07:45:00.000Z,260.0
2023-06-25T08:00:00.000Z,260.25
2023-06-25T08:15:00.000Z,262.5
2023-06-25T08:30:00.000Z,259.25
2023-06-25T08:45:00.000Z,251.5
2023-06-25T09:00:00.000Z,247.5
2023-06-25T09:15:00.000Z,249.25
2023-06-25T09:30:00.000Z,245.75
2023-06-25T09:45:00.000Z,242.75
2023-06-25T10:00:00.000Z,243.0
2023-06-25T10:15:00.000Z,242.0
2023-06-25T10:30:00.000Z,233.75
2023-06-25T10:45:00.000Z,236.0
2023-06-25T11:00:00.000Z,235.5
2023-06-25T11:15:00.000Z,236.0
2023-06-25T11:30:00.000Z,237.0
2023-06-25T11:45:00.000Z,232.75
2023-06-25T12:00:00.000Z,230.75
2023-06-25T12:15:00.000Z,237.75
2023-06-25T12:30:00.000Z,237.25
2023-06-25T12:45:00.000Z,242.0
2023-06-25T13:00:00.000Z,231.75
2023-06-25T13:15:00.000Z,231.0
2023-06-25T13:30:00.000Z,231.25
2023-06-25T13:45:00.000Z,232.75
2023-06-25T14:00:00.000Z,236.0
2023-06-25T14:15:00.000Z,241.0
2023-06-25T14:30:00.000Z,225.0
2023-06-25T14:45:00.000Z,234.25
2023-06-25T15:00:00.000Z,235.25
2023-06-25T15:15:00.000Z,239.25
2023-06-25T15:30:00.000Z,231.75
2023-06-25T15:45:00.000Z,236.75
2023-06-25T16:00:00.000Z,231.75
2023-06-25T16:15:00.000Z,228.25
2023-06-25T16:30:00.000Z,232.25
2023-06-25T16:45:00.000Z,235.0
2023-06-25T17:00:00.000Z,243.5
2023-06-25T17:15:00.000Z,250.25
2023-06-25T17:30:00.000Z,252.0
2023-06-25T17:45:00.000Z,252.25
2023-06-25T18:00:00.000Z,250.0
2023-06-25T18:15:00.000Z,259.75
2023-06-25T18:30:00.000Z,260.5
2023-06-25T18:45:00.000Z,262.25
2023-06-25T19:00:00.000Z,258.0
2023-06-25T19:15:00.000Z,254.75
2023-06-25T19:30:00.000Z,265.75
2023-06-25T19:45:00.000Z,269.25
2023-06-25T20:00:00.000Z,278.25
2023-06-25T20:15:00.000Z,277.25
2023-06-25T20:30:00.000Z,278.5
2023-06-25T20:45:00.000Z,280.25
2023-06-25T21:00:00.000Z,278.75
2023-06-25T21:15:00.000Z,280.5
2023-06-25T21:30:00.000Z,278.25
2023-06-25T21:45:00.000Z,274.5
2023-06-25T22:00:00.000Z,278.0
2023-06-25T22:15:00.000Z,278.5
2023-06-25T22:30:00.000Z,276.5
2023-06-25T22:45:00.000Z,276.25
2023-06-25T23:00:00.000Z,278.75
2023-06-25T23:15:00.000Z,276.75
2023-06-25T23:30:00.000Z,280.0
2023-06-25T23:45:00.000Z,273.0
2023-06-26T00:00:00.000Z,284.75
2023-06-26T00:15:00.000Z,275.25
2023-06-26T00:30:00.000Z,275.5
2023-06-26T00:45:00.000Z,271.5
2023-06-26T01:00:00.000Z,278.5
2023-06-26T01:15:00.000Z,274.25
2023-06-26T01:30:00.000Z,279.5
2023-06-26T01:45:00.000Z,340.0
2023-06-26T02:00:00.000Z,394.5
2023-06-26T02:15:00.000Z,488.75
2023-06-26T02:30:00.000Z,554.0
2023-06-26T02:45:00.000Z,572.0
2023-06-26T03:00:00.000Z,659.25
2023-06-26T03:15:00.000Z,745.75
2023-06-26T03:30:00.000Z,866.25
2023-06-26T03:45:00.000Z,1000.75
2023-06-26T04:00:00.000Z,1305.75
2023-06-26T04:15:00.000Z,1443.0
2023-06-26T04:30:00.000Z,1347.25
2023-06-26T04:45:00.000Z,1574.25
2023-06-26T05:00:00.000Z,1506.25
2023-06-26T05:15:00.000Z,1554.0
2023-06-26T05:30:00.000Z,1478.25
2023-06-26T05:45:00.000Z,1414.0
2023-06-26T06:00:00.000Z,1670.75
2023-06-26T06:15:00.000Z,1742.25
2023-06-26T06:30:00.000Z,1446.0
2023-06-26T06:45:00.000Z,1529.25
2023-06-26T07:00:00.000Z,1547.25
2023-06-26T07:15:00.000Z,1675.75
2023-06-26T07:30:00.000Z,1730.75
2023-06-26T07:45:00.000Z,1714.75
2023-06-26T08:00:00.000Z,1630.75
2023-06-26T08:15:00.000Z,1786.75
2023-06-26T08:30:00.000Z,1656.75
2023-06-26T08:45:00.000Z,1655.0
2023-06-26T09:00:00.000Z,1665.5
2023-06-26T09:15:00.000Z,1782.25
2023-06-26T09:30:00.000Z,1753.5
2023-06-26T09:45:00.000Z,1628.25
2023-06-26T10:00:00.000Z,1511.5
2023-06-26T10:15:00.000Z,1354.0
2023-06-26T10:30:00.000Z,1522.0
2023-06-26T10:45:00.000Z,1487.75
2023-06-26T11:00:00.000Z,1615.0
2023-06-26T11:15:00.000Z,1791.25
2023-06-26T11:30:00.000Z,1713.5
2023-06-26T11:45:00.000Z,1598.75
2023-06-26T12:00:00.000Z,1746.75
2023-06-26T12:15:00.000Z,1712.75
2023-06-26T12:30:00.000Z,1693.5
2023-06-26T12:45:00.000Z,1565.25
2023-06-26T13:00:00.000Z,1781.0
2023-06-26T13:15:00.000Z,1584.5
2023-06-26T13:30:00.000Z,1549.0
2023-06-26T13:45:00.000Z,1621.0
2023-06-26T14:00:00.000Z,1612.25
2023-06-26T14:15:00.000Z,1460.25
2023-06-26T14:30:00.000Z,1380.0
2023-06-26T14:45:00.000Z,1121.75
2023-06-26T15:00:00.000Z,1109.75
2023-06-26T15:15:00.000Z,1144.5
2023-06-26T15:30:00.000Z,1071.0
2023-06-26T15:45:00.000Z,1005.25
2023-06-26T16:00:00.000Z,905.25
2023-06-26T16:15:00.000Z,931.5
2023-06-26T16:30:00.000Z,873.75
2023-06-26T16:45:00.000Z,778.5
2023-06-26T17:00:00.000Z,703.25
2023-06-26T17:15:00.000Z,644.75
2023-06-26T17:30:00.000Z,621.5
2023-06-26T17:45:00.000Z,655.5
2023-06-26T18:00:00.000Z,702.25
2023-06-26T18:15:00.000Z,705.5
2023-06-26T18:30:00.000Z,691.0
2023-06-26T18:45:00.000Z,542.25
2023-06-26T19:00:00.000Z,537.75
2023-06-26T19:15:00.000Z,526.75
2023-06-26T19:30:00.000Z,537.5
2023-06-26T19:45:00.000Z,525.75
2023-06-26T20:00:00.000Z,508.0
2023-06-26T20:15:00.000Z,527.5
2023-06-26T20:30:00.000Z,504.75
2023-06-26T20:45:00.000Z,525.75
2023-06-26T21:00:00.000Z,513.5
2023-06-26T21:15:00.000Z,511.25
2023-06-26T21:30:00.000Z,493.75
2023-06-26T21:45:00.000Z,511.25
2023-06-26T22:00:00.000Z,505.25
2023-06-26T22:15:00.000Z,508.0
2023-06-26T22:30:00.000Z,498.25
2023-06-26T22:45:00.000Z,503.25
2023-06-26T23:00:00.000Z,515.25
2023-06-26T23:15:00.000Z,520.5
2023-06-26T23:30:00.000Z,503.75
2023-06-26T23:45:00.000Z,523.0
2023-06-27T00:00:00.000Z,518.25
2023-06-27T00:15:00.000Z,512.0
2023-06-27T00:30:00.000Z,513.5
2023-06-27T00:45:00.000Z,518.5
2023-06-27T01:00:00.000Z,507.5
2023-06-27T01:15:00.000Z,513.25
2023-06-27T01:30:00.000Z,506.0
2023-06-27T01:45:00.000Z,518.0
2023-06-27T02:00:00.000Z,521.25
2023-06-27T02:15:00.000Z,607.25
2023-06-27T02:30:00.000Z,679.0
2023-06-27T02:45:00.000Z,692.75
2023-06-27T03:00:00.000Z,753.25
2023-06-27T03:15:00.000Z,837.25
2023-06-27T03:30:00.000Z,887.75
2023-06-27T03:45:00.000Z,1269.25
2023-06-27T04:00:00.000Z,1285.5
2023-06-27T04:15:00.000Z,1432.5
2023-06-27T04:30:00.000Z,1458.0
2023-06-27T04:45:00.000Z,1520.75
2023-06-27T05:00:00.000Z,1442.75
2023-06-27T05:15:00.000Z,1584.5
2023-06-27T05:30:00.000Z,1623.25
2023-06-27T05:45:00.000Z,1583.75
2023-06-27T06:00:00.000Z,1611.75
2023-06-27T06:15:00.000Z,1683.0
2023-06-27T06:30:00.000Z,1733.5
2023-06-27T06:45:00.000Z,1673.5
2023-06-27T07:00:00.000Z,1788.25
2023-06-27T07:15:00.000Z,1721.25
2023-06-27T07:30:00.000Z,1882.25
2023-06-27T07:45:00.000Z,1911.0
2023-06-27T08:00:00.000Z,1824.5
2023-06-27T08:15:00.000Z,1868.25
2023-06-27T08:30:00.000Z,1938.0
2023-06-27T08:45:00.000Z,1952.0
2023-06-27T09:00:00.000Z,1920.25
2023-06-27T09:15:00.000Z,1911.75
2023-06-27T09:30:00.000Z,1785.0
2023-06-27T09:45:00.000Z,1468.5
2023-06-27T10:00:00.000Z,1666.5
2023-06-27T10:15:00.000Z,1545.25
2023-06-27T10:30:00.000Z,1315.25
2023-06-27T10:45:00.000Z,1420.0
2023-06-27T11:00:00.000Z,1563.5
2023-06-27T11:15:00.000Z,1791.25
2023-06-27T11:30:00.000Z,1864.25
2023-06-27T11:45:00.000Z,1842.5
2023-06-27T12:00:00.000Z,1777.75
2023-06-27T12:15:00.000Z,1768.25
2023-06-27T12:30:00.000Z,1780.5
2023-06-27T12:45:00.000Z,1750.0
2023-06-27T13:00:00.000Z,1805.5
2023-06-27T13:15:00.000Z,1688.75
2023-06-27T13:30:00.000Z,1385.5
2023-06-27T13:45:00.000Z,1251.0
2023-06-27T14:00:00.000Z,1237.25
2023-06-27T14:15:00.000Z,1228.25
2023-06-27T14:30:00.000Z,1119.0
2023-06-27T14:45:00.000Z,1124.75
2023-06-27T15:00:00.000Z,1155.25
2023-06-27T15:15:00.000Z,1242.75
2023-06-27T15:30:00.000Z,1132.5
2023-06-27T15:45:00.000Z,1129.5
2023-06-27T16:00:00.000Z,1116.25
2023-06-27T16:15:00.000Z,997.5
2023-06-27T16:30:00.000Z,915.0
2023-06-27T16:45:00.000Z,867.75
2023-06-27T17:00:00.000Z,876.5
2023-06-27T17:15:00.000Z,777.25
2023-06-27T17:30:00.000Z,703.75
2023-06-27T17:45:00.000Z,712.0
2023-06-27T18:00:00.000Z,682.0
2023-06-27T18:15:00.000Z,662.5
2023-06-27T18:30:00.000Z,579.5
2023-06-27T18:45:00.000Z,578.75
2023-06-27T19:00:00.000Z,557.25
2023-06-27T19:15:00.000Z,572.25
2023-06-27T19:30:00.000Z,579.75
2023-06-27T19:45:00.000Z,571.5
2023-06-27T20:00:00.000Z,581.25
2023-06-27T20:15:00.000Z,582.5
2023-06-27T20:30:00.000Z,583.0
2023-06-27T20:45:00.000Z,566.5
2023-06-27T21:00:00.000Z,575.0
2023-06-27T21:15:00.000Z,556.0
2023-06-27T21:30:00.000Z,602.0
2023-06-27T21:45:00.000Z,564.0
2023-06-27T22:00:00.000Z,589.25
2023-06-27T22:15:00.000Z,564.75
2023-06-27T22:30:00.000Z,585.75
2023-06-27T22:45:00.000Z,560.25
2023-06-27T23:00:00.000Z,582.25
2023-06-27T23:15:00.000Z,567.0
2023-06-27T23:30:00.000Z,583.0
2023-06-27T23:45:00.000Z,546.75
2023-06-28T00:00:00.000Z,572.0
2023-06-28T00:15:00.000Z,564.25
2023-06-28T00:30:00.000Z,557.25
2023-06-28T00:45:00.000Z,554.75
2023-06-28T01:00:00.000Z,548.75
2023-06-28T01:15:00.000Z,546.0
2023-06-28T01:30:00.000Z,542.25
2023-06-28T01:45:00.000Z,552.0
2023-06-28T02:00:00.000Z,542.5
2023-06-28T02:15:00.000Z,585.5
2023-06-28T02:30:00.000Z,638.5
2023-06-28T02:45:00.000Z,683.25
2023-06-28T03:00:00.000Z,854.5
2023-06-28T03:15:00.000Z,1029.25
2023-06-28T03:30:00.000Z,1224.75
2023-06-28T03:45:00.000Z,1550.25
2023-06-28T04:00:00.000Z,1685.0
2023-06-28T04:15:00.000Z,1712.0
2023-06-28T04:30:00.000Z,1606.0
2023-06-28T04:45:00.000Z,1694.25
2023-06-28T05:00:00.000Z,1509.25
2023-06-28T05:15:00.000Z,1759.5
2023-06-28T05:30:00.000Z,1750.0
2023-06-28T05:45:00.000Z,1882.25
2023-06-28T06:00:00.000Z,1859.75
2023-06-28T06:15:00.000Z,1874.75
2023-06-28T06:30:00.000Z,1862.5
2023-06-28T06:45:00.000Z,1755.5
2023-06-28T07:00:00.000Z,1820.75
2023-06-28T07:15:00.000Z,1676.25
2023-06-28T07:30:00.000Z,1787.5
2023-06-28T07:45:00.000Z,1742.0
2023-06-28T08:00:00.000Z,1546.25
2023-06-28T08:15:00.000Z,1796.25
2023-06-28T08:30:00.000Z,1513.0
2023-06-28T08:45:00.000Z,1580.75
2023-06-28T09:00:00.000Z,1569.5
2023-06-28T09:15:00.000Z,1492.0
2023-06-28T09:30:00.000Z,1383.5
2023-06-28T09:45:00.000Z,1387.5
2023-06-28T10:00:00.000Z,1486.75
2023-06-28T10:15:00.000Z,1327.25
2023-06-28T10:30:00.000Z,1533.0
2023-06-28T10:45:00.000Z,1412.75
2023-06-28T11:00:00.000Z,1334.0
2023-06-28T11:15:00.000Z,1560.75
2023-06-28T11:30:00.000Z,1679.5
2023-06-28T11:45:00.000Z,1709.75
2023-06-28T12:00:00.000Z,1755.0
2023-06-28T12:15:00.000Z,1793.25
2023-06-28T12:30:00.000Z,1722.75
2023-06-28T12:45:00.000Z,1614.0
2023-06-28T13:00:00.000Z,1633.0
2023-06-28T13:15:00.000Z,1645.75
2023-06-28T13:30:00.000Z,1488.0
2023-06-28T13:45:00.000Z,1144.0
2023-06-28T14:00:00.000Z,958.0
2023-06-28T14:15:00.000Z,1003.5
2023-06-28T14:30:00.000Z,845.25
2023-06-28T14:45:00.000Z,835.0
2023-06-28T15:00:00.000Z,808.5
2023-06-28T15:15:00.000Z,875.25
2023-06-28T15:30:00.000Z,810.75
2023-06-28T15:45:00.000Z,895.0
2023-06-28T16:00:00.000Z,884.5
2023-06-28T16:15:00.000Z,779.25
2023-06-28T16:30:00.000Z,719.25
2023-06-28T16:45:00.000Z,678.75
2023-06-28T17:00:00.000Z,608.0
2023-06-28T17:15:00.000Z,549.25
2023-06-28T17:30:00.000Z,591.0
2023-06-28T17:45:00.000Z,642.5
2023-06-28T18:00:00.000Z,660.25
2023-06-28T18:15:00.000Z,730.75
2023-06-28T18:30:00.000Z,703.75
2023-06-28T18:45:00.000Z,580.75
2023-06-28T19:00:00.000Z,630.75
2023-06-28T19:15:00.000Z,624.0
2023-06-28T19:30:00.000Z,555.0
2023-06-28T19:45:00.000Z,568.5
2023-06-28T20:00:00.000Z,561.5
2023-06-28T20:15:00.000Z,524.25
2023-06-28T20:30:00.000Z,522.25
2023-06-28T20:45:00.000Z,537.0
2023-06-28T21:00:00.000Z,520.0
2023-06-28T21:15:00.000Z,517.5
2023-06-28T21:30:00.000Z,522.5
2023-06-28T21:45:00.000Z,530.0
2023-06-28T22:00:00.000Z,531.25
2023-06-28T22:15:00.000Z,522.5
2023-06-28T22:30:00.000Z,534.75
2023-06-28T22:45:00.000Z,527.75
2023-06-28T23:00:00.000Z,518.25
2023-06-28T23:15:00.000Z,531.25
2023-06-28T23:30:00.000Z,517.25
2023-06-28T23:45:00.000Z,534.75
2023-06-29T00:00:00.000Z,524.75
2023-06-29T00:15:00.000Z,515.0
2023-06-29T00:30:00.000Z,532.5
2023-06-29T00:45:00.000Z,512.5
2023-06-29T01:00:00.000Z,526.75
2023-06-29T01:15:00.000Z,533.75
2023-06-29T01:30:00.000Z,530.0
2023-06-29T01:45:00.000Z,539.75
2023-06-29T02:00:00.000Z,541.0
2023-06-29T02:15:00.000Z,642.75
2023-06-29T02:30:00.000Z,687.0
2023-06-29T02:45:00.000Z,727.0
2023-06-29T03:00:00.000Z,887.75
2023-06-29T03:15:00.000Z,960.0
2023-06-29T03:30:00.000Z,1110.25
2023-06-29T03:45:00.000Z,1279.5
2023-06-29T04:00:00.000Z,1219.75
2023-06-29T04:15:00.000Z,1518.0
2023-06-29T04:30:00.000Z,1487.5
2023-06-29T04:45:00.000Z,1520.75
2023-06-29T05:00:00.000Z,1579.5
2023-06-29T05:15:00.000Z,1698.5
2023-06-29T05:30:00.000Z,1672.75
2023-06-29T05:45:00.000Z,1781.5
2023-06-29T06:00:00.000Z,1818.25
2023-06-29T06:15:00.000Z,1772.25
2023-06-29T06:30:00.000Z,1761.0
2023-06-29T06:45:00.000Z,1866.75
2023-06-29T07:00:00.000Z,1832.5
2023-06-29T07:15:00.000Z,1785.75
2023-06-29T07:30:00.000Z,1658.75
2023-06-29T07:45:00.000Z,1648.5
2023-06-29T08:00:00.000Z,1720.5
2023-06-29T08:15:00.000Z,1773.0
2023-06-29T08:30:00.000Z,1698.25
2023-06-29T08:45:00.000Z,1813.0
2023-06-29T09:00:00.000Z,1668.25
2023-06-29T09:15:00.000Z,1827.25
2023-06-29T09:30:00.000Z,1807.25
2023-06-29T09:45:00.000Z,1710.0
2023-06-29T10:00:00.000Z,1537.0
2023-06-29T10:15:00.000Z,1473.0
2023-06-29T10:30:00.000Z,1791.0
2023-06-29T10:45:00.000Z,1645.0
2023-06-29T11:00:00.000Z,1648.5
2023-06-29T11:15:00.000Z,1509.25
2023-06-29T11:30:00.000Z,1589.25
2023-06-29T11:45:00.000Z,1602.0
2023-06-29T12:00:00.000Z,1537.75
2023-06-29T12:15:00.000Z,1814.25
2023-06-29T12:30:00.000Z,1500.5
2023-06-29T12:45:00.000Z,1377.75
2023-06-29T13:00:00.000Z,1551.0
2023-06-29T13:15:00.000Z,1299.0
2023-06-29T13:30:00.000Z,1281.75
2023-06-29T13:45:00.000Z,1257.5
2023-06-29T14:00:00.000Z,1060.75
2023-06-29T14:15:00.000Z,1076.25
2023-06-29T14:30:00.000Z,1003.5
2023-06-29T14:45:00.000Z,999.5
2023-06-29T15:00:00.000Z,1034.5
2023-06-29T15:15:00.000Z,900.75
2023-06-29T15:30:00.000Z,787.25
2023-06-29T15:45:00.000Z,816.5
2023-06-29T16:00:00.000Z,939.75
2023-06-29T16:15:00.000Z,803.25
2023-06-29T16:30:00.000Z,700.5
2023-06-29T16:45:00.000Z,706.0
2023-06-29T17:00:00.000Z,632.5
2023-06-29T17:15:00.000Z,659.75
2023-06-29T17:30:00.000Z,669.0
2023-06-29T17:45:00.000Z,670.75
2023-06-29T18:00:00.000Z,653.0
2023-06-29T18:15:00.000Z,611.75
2023-06-29T18:30:00.000Z,559.75
2023-06-29T18:45:00.000Z,519.0
2023-06-29T19:00:00.000Z,548.5
2023-06-29T19:15:00.000Z,530.25
2023-06-29T19:30:00.000Z,497.5
2023-06-29T19:45:00.000Z,534.25
2023-06-29T20:00:00.000Z,553.25
2023-06-29T20:15:00.000Z,539.25
2023-06-29T20:30:00.000Z,542.25
2023-06-29T20:45:00.000Z,539.25
2023-06-29T21:00:00.000Z,536.75
2023-06-29T21:15:00.000Z,532.25
2023-06-29T21:30:00.000Z,557.0
2023-06-29T21:45:00.000Z,533.25
2023-06-29T22:00:00.000Z,556.0
2023-06-29T22:15:00.000Z,534.25
2023-06-29T22:30:00.000Z,558.5
2023-06-29T22:45:00.000Z,546.75
2023-06-29T23:00:00.000Z,559.0
2023-06-29T23:15:00.000Z,534.75
2023-06-29T23:30:00.000Z,537.25
2023-06-29T23:45:00.000Z,524.75
2023-06-30T00:00:00.000Z,539.75
2023-06-30T00:15:00.000Z,520.0
2023-06-30T00:30:00.000Z,453.75
2023-06-30T00:45:00.000Z,446.75
2023-06-30T01:00:00.000Z,434.0
2023-06-30T01:15:00.000Z,436.0
2023-06-30T01:30:00.000Z,447.0
2023-06-30T01:45:00.000Z,467.25
2023-06-30T02:00:00.000Z,521.5
2023-06-30T02:15:00.000Z,583.5
2023-06-30T02:30:00.000Z,622.0
2023-06-30T02:45:00.000Z,658.75
2023-06-30T03:00:00.000Z,833.25
2023-06-30T03:15:00.000Z,896.25
2023-06-30T03:30:00.000Z,830.75
2023-06-30T03:45:00.000Z,1208.75
2023-06-30T04:00:00.000Z,1295.75
2023-06-30T04:15:00.000Z,1261.5
2023-06-30T04:30:00.000Z,1328.0
2023-06-30T04:45:00.000Z,1492.75
2023-06-30T05:00:00.000Z,1512.25
2023-06-30T05:15:00.000Z,1573.5
2023-06-30T05:30:00.000Z,1479.25
2023-06-30T05:45:00.000Z,1549.5
2023-06-30T06:00:00.000Z,1455.25
2023-06-30T06:15:00.000Z,1533.0
2023-06-30T06:30:00.000Z,1584.75
2023-06-30T06:45:00.000Z,1741.0
2023-06-30T07:00:00.000Z,1661.0
2023-06-30T07:15:00.000Z,1419.75
2023-06-30T07:30:00.000Z,1307.5
2023-06-30T07:45:00.000Z,1297.0
2023-06-30T08:00:00.000Z,1306.25
2023-06-30T08:15:00.000Z,1287.25
2023-06-30T08:30:00.000Z,1508.25
2023-06-30T08:45:00.000Z,1581.0
2023-06-30T09:00:00.000Z,1549.5
2023-06-30T09:15:00.000Z,1462.75
2023-06-30T09:30:00.000Z,1263.0
2023-06-30T09:45:00.000Z,1107.0
2023-06-30T10:00:00.000Z,1303.75
2023-06-30T10:15:00.000Z,1487.0
2023-06-30T10:30:00.000Z,1499.5
2023-06-30T10:45:00.000Z,1486.0
2023-06-30T11:00:00.000Z,1551.25
2023-06-30T11:15:00.000Z,1530.75
2023-06-30T11:30:00.000Z,1645.25
2023-06-30T11:45:00.000Z,1565.75
2023-06-30T12:00:00.000Z,1524.25
2023-06-30T12:15:00.000Z,1605.25
2023-06-30T12:30:00.000Z,1681.5
2023-06-30T12:45:00.000Z,1565.25
2023-06-30T13:00:00.000Z,1505.0
2023-06-30T13:15:00.000Z,1466.25
2023-06-30T13:30:00.000Z,1312.25
2023-06-30T13:45:00.000Z,996.75
2023-06-30T14:00:00.000Z,950.25
2023-06-30T14:15:00.000Z,903.25
2023-06-30T14:30:00.000Z,998.5
2023-06-30T14:45:00.000Z,970.0
2023-06-30T15:00:00.000Z,1339.25
2023-06-30T15:15:00.000Z,1433.5
2023-06-30T15:30:00.000Z,1336.0
2023-06-30T15:45:00.000Z,1424.5
2023-06-30T16:00:00.000Z,1369.25
2023-06-30T16:15:00.000Z,1012.0
2023-06-30T16:30:00.000Z,1090.75
2023-06-30T16:45:00.000Z,986.25
2023-06-30T17:00:00.000Z,1009.25
2023-06-30T17:15:00.000Z,982.25
2023-06-30T17:30:00.000Z,1015.5
2023-06-30T17:45:00.000Z,950.0
2023-06-30T18:00:00.000Z,836.0
2023-06-30T18:15:00.000Z,688.25
2023-06-30T18:30:00.000Z,669.75
2023-06-30T18:45:00.000Z,551.75
2023-06-30T19:00:00.000Z,576.5
2023-06-30T19:15:00.000Z,523.5
2023-06-30T19:30:00.000Z,542.25
2023-06-30T19:45:00.000Z,546.5
2023-06-30T20:00:00.000Z,531.25
2023-06-30T20:15:00.000Z,520.0
2023-06-30T20:30:00.000Z,524.0
2023-06-30T20:45:00.000Z,539.5
2023-06-30T21:00:00.000Z,544.5
2023-06-30T21:15:00.000Z,536.75
2023-06-30T21:30:00.000Z,534.75
2023-06-30T21:45:00.000Z,529.0
2023-06-30T22:00:00.000Z,543.75
2023-06-30T22:15:00.000Z,537.25
2023-06-30T22:30:00.000Z,533.0
2023-06-30T22:45:00.000Z,540.0
2023-06-30T23:00:00.000Z,548.75
2023-06-30T23:15:00.000Z,537.25
2023-06-30T23:30:00.000Z,540.75
2023-06-30T23:45:00.000Z,537.0
2023-07-01T00:00:00.000Z,546.25
2023-07-01T00:15:00.000Z,533.5
2023-07-01T00:30:00.000Z,489.75
2023-07-01T00:45:00.000Z,456.75
2023-07-01T01:00:00.000Z,470.0
2023-07-01T01:15:00.000Z,352.75
2023-07-01T01:30:00.000Z,333.75
2023-07-01T01:45:00.000Z,351.0
2023-07-01T02:00:00.000Z,343.75
2023-07-01T02:15:00.000Z,349.0
2023-07-01T02:30:00.000Z,340.5
2023-07-01T02:45:00.000Z,363.25
2023-07-01T03:00:00.000Z,596.75
2023-07-01T03:15:00.000Z,722.0
2023-07-01T03:30:00.000Z,789.5
2023-07-01T03:45:00.000Z,757.75
2023-07-01T04:00:00.000Z,745.5
2023-07-01T04:15:00.000Z,749.25
2023-07-01T04:30:00.000Z,736.5
2023-07-01T04:45:00.000Z,755.0
2023-07-01T05:00:00.000Z,744.0
2023-07-01T05:15:00.000Z,765.5
2023-07-01T05:30:00.000Z,774.5
2023-07-01T05:45:00.000Z,763.0
2023-07-01T06:00:00.000Z,697.5
2023-07-01T06:15:00.000Z,733.0
2023-07-01T06:30:00.000Z,645.5
2023-07-01T06:45:00.000Z,626.5
2023-07-01T07:00:00.000Z,713.0
2023-07-01T07:15:00.000Z,647.75
2023-07-01T07:30:00.000Z,637.5
2023-07-01T07:45:00.000Z,570.5
2023-07-01T08:00:00.000Z,468.0
2023-07-01T08:15:00.000Z,450.0
2023-07-01T08:30:00.000Z,450.75
2023-07-01T08:45:00.000Z,450.75
2023-07-01T09:00:00.000Z,429.0
2023-07-01T09:15:00.000Z,369.25
2023-07-01T09:30:00.000Z,352.0
2023-07-01T09:45:00.000Z,304.75
2023-07-01T10:00:00.000Z,300.75
2023-07-01T10:15:00.000Z,300.25
2023-07-01T10:30:00.000Z,284.25
2023-07-01T10:45:00.000Z,274.75
2023-07-01T11:00:00.000Z,270.5
2023-07-01T11:15:00.000Z,265.0
2023-07-01T11:30:00.000Z,271.25
2023-07-01T11:45:00.000Z,266.25
2023-07-01T12:00:00.000Z,260.5
2023-07-01T12:15:00.000Z,260.75
2023-07-01T12:30:00.000Z,265.0
2023-07-01T12:45:00.000Z,267.75
2023-07-01T13:00:00.000Z,254.5
2023-07-01T13:15:00.000Z,259.75
2023-07-01T13:30:00.000Z,258.0
2023-07-01T13:45:00.000Z,257.75
2023-07-01T14:00:00.000Z,263.25
2023-07-01T14:15:00.000Z,258.0
2023-07-01T14:30:00.000Z,258.25
2023-07-01T14:45:00.000Z,261.25
2023-07-01T15:00:00.000Z,263.25
2023-07-01T15:15:00.000Z,253.75
2023-07-01T15:30:00.000Z,255.75
2023-07-01T15:45:00.000Z,254.0
2023-07-01T16:00:00.000Z,263.75
2023-07-01T16:15:00.000Z,259.25
2023-07-01T16:30:00.000Z,259.5
2023-07-01T16:45:00.000Z,263.0
2023-07-01T17:00:00.000Z,271.5
2023-07-01T17:15:00.000Z,274.75
