Journ�e du 01/01/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
04:00,58800,57600,57746
04:15,58650,57500,57754
04:30,58500,57400,57460
04:45,58800,57750,57407
05:00,59100,58100,57783
05:15,60000,58850,59062
05:30,60900,59600,59499
05:45,61800,60600,60098
06:00,62700,61600,61505
06:15,64550,63250,63859
06:30,66400,64900,64875
06:45,68000,66350,66214
07:00,69600,67800,67840
07:15,71100,69100,69292
07:30,72600,70400,70435
07:45,73450,71200,71088
08:00,74300,72000,71954
08:15,74250,71950,71760
08:30,74200,71900,71797
08:45,74350,72150,72115
09:00,74500,72400,72422
09:15,74400,72450,72159
09:30,74300,72500,71858
09:45,74200,72100,71826
10:00,74100,71700,71339
10:15,73900,71700,71542
10:30,73700,71700,71714
10:45,73650,71450,71294
11:00,73600,71200,71220
11:15,73650,71350,71259
11:30,73700,71500,71461
11:45,73950,71850,71951
12:00,74200,72200,71884
12:15,73800,71750,71628
12:30,73400,71300,71412
12:45,74000,71650,71773
13:00,74600,72000,71094
13:15,73600,70900,70670
13:30,72600,69800,69821
13:45,72150,69350,69623
14:00,71700,68900,68786
14:15,71500,68700,68001
14:30,71300,68500,66952
14:45,70150,67400,66696
15:00,69000,66300,66144
15:15,68600,65900,65809
15:30,68200,65500,65470
15:45,67800,65100,64992
16:00,67400,64700,64830
16:15,67200,64500,64679
16:30,67000,64300,64279
16:45,67000,64300,64241
17:00,67000,64300,64644
17:15,67700,64950,64785
17:30,68400,65600,65259
17:45,69500,66700,66630
18:00,70600,67800,67761
18:15,71400,68550,68445
18:30,72200,69300,69448
18:45,73000,70050,70126
19:00,73800,70800,71216
19:15,73100,70150,70910
19:30,72400,69500,70112
19:45,71350,68450,68766
20:00,70300,67400,67954
20:15,69000,66150,66516
20:30,67700,64900,65568
20:45,66750,63950,64338
21:00,65800,63000,63249
21:15,64900,62150,62430
21:30,64000,61300,61334
21:45,63150,60500,60586
22:00,62300,59700,60185
22:15,62600,60000,60183
22:30,62900,60300,60916
22:45,64050,61500,62364
23:00,65200,62700,62155
23:15,64950,62450,61988
23:30,64700,62200,61617
23:45,62600,61350,62137
,,,
,,,
Journ�e du 29/01/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,60500,61100,61133
00:15,59600,60150,60860
00:30,58700,59200,59248
00:45,57700,58350,57841
01:00,56700,57500,57493
01:15,57050,57700,57519
01:30,57400,57900,56965
01:45,57200,57750,57327
02:00,57000,57600,56936
02:15,56250,56750,57061
02:30,55500,55900,55913
02:45,54750,55150,55336
03:00,54000,54400,54411
03:15,53600,54000,54081
03:30,53200,53600,53603
03:45,52900,53050,53107
04:00,52600,52500,53003
04:15,52600,52650,52683
04:30,52600,52800,52788
04:45,52950,53200,52996
05:00,53300,53600,53569
05:15,54150,54500,54530
05:30,55000,55400,55421
05:45,55900,56300,56021
06:00,56800,57200,57248
06:15,58400,58800,59126
06:30,60000,60400,60398
06:45,61600,62050,61981
07:00,63200,63700,63522
07:15,64550,64950,64861
07:30,65900,66200,66200
07:45,66700,67050,67334
08:00,67500,67900,67860
08:15,67800,68050,67855
08:30,68100,68200,68362
08:45,68300,68300,68234
09:00,68500,68400,68435
09:15,68550,68300,68197
09:30,68600,68200,68154
09:45,68600,68000,68028
10:00,68600,67800,67629
10:15,68550,67550,67796
10:30,68500,67300,67309
10:45,68350,67100,66842
11:00,68200,66900,66858
11:15,68300,66900,66930
11:30,68400,66900,66995
11:45,68700,67250,66988
12:00,69000,67600,67563
12:15,68550,67100,66801
12:30,68100,66600,66967
12:45,68800,67250,67377
13:00,69500,67900,66579
13:15,68150,66600,66251
13:30,66800,65300,65565
13:45,66300,64800,64751
14:00,65800,64300,64541
14:15,65700,64250,64068
14:30,65600,64200,63303
14:45,64500,63100,62783
15:00,63400,62000,62348
15:15,63100,61750,62093
15:30,62800,61500,61673
15:45,62650,61350,61156
16:00,62500,61200,60962
16:15,62500,61250,60841
16:30,62500,61300,60313
16:45,62650,61450,60305
17:00,62800,61600,60912
17:15,63350,62200,61488
17:30,63900,62800,62249
17:45,64900,63800,63322
18:00,65900,64800,64594
18:15,66550,65500,65400
18:30,67200,66200,66652
18:45,67550,66550,67355
19:00,67900,66900,67754
19:15,67450,66500,67524
19:30,67000,66100,67441
19:45,66350,65450,66192
20:00,65700,64800,65586
20:15,64550,63700,64398
20:30,63400,62600,63005
20:45,62550,61750,61953
21:00,61700,60900,61669
21:15,60950,60200,61008
21:30,60200,59500,60344
21:45,59550,58850,59445
22:00,58900,58200,59088
22:15,59500,58850,59557
22:30,60100,59500,60164
22:45,61300,60700,62181
23:00,62500,61900,61688
23:15,62450,61900,61746
23:30,62400,61900,61247
23:45,61500,61250,61399
,,,
,,,
Journ�e du 30/01/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,60600,60500,60516
00:15,59400,59700,60578
00:30,58200,58900,58930
00:45,57150,58050,57456
01:00,56100,57200,56991
01:15,56200,57400,57295
01:30,56300,57600,56820
01:45,56100,57400,56627
02:00,55900,57200,56326
02:15,55150,56400,56459
02:30,54400,55600,55441
02:45,53400,54750,54382
03:00,52400,53900,53927
03:15,51750,53450,53367
03:30,51100,53000,52893
03:45,50700,52400,52301
04:00,50300,51800,51871
04:15,50000,51700,51679
04:30,49700,51600,51616
04:45,49700,51550,51190
05:00,49700,51500,51527
05:15,50200,51800,52039
05:30,50700,52100,52108
05:45,50850,52400,52296
06:00,51000,52700,52700
06:15,51600,53250,53464
06:30,52200,53800,53771
06:45,52800,54300,54298
07:00,53400,54800,54789
07:15,54050,55350,55572
07:30,54700,55900,55911
07:45,55550,56450,56435
08:00,56400,57000,57010
08:15,56850,57500,57323
08:30,57300,58000,58014
08:45,57900,58600,58591
09:00,58500,59200,59274
09:15,59150,59800,60155
09:30,59800,60400,60430
09:45,60150,60700,60956
10:00,60500,61000,61018
10:15,60600,61300,61324
10:30,60700,61600,61620
10:45,60750,61700,61816
11:00,60800,61800,61797
11:15,60850,62150,62215
11:30,60900,62500,62476
11:45,61350,63250,62702
12:00,61800,64000,63426
12:15,61850,64100,63942
12:30,61900,64200,64299
12:45,62600,64750,64988
13:00,63300,65300,63787
13:15,61950,63900,63152
13:30,60600,62500,62380
13:45,60200,61750,61554
14:00,59800,61000,60650
14:15,59500,60350,60804
14:30,59200,59700,59724
14:45,58450,59450,59551
15:00,57700,59200,59168
15:15,57400,58750,58550
15:30,57100,58300,58418
15:45,56700,57850,58005
16:00,56300,57400,57813
16:15,56150,57200,57422
16:30,56000,57000,57395
16:45,56300,57250,57272
17:00,56600,57500,57441
17:15,57250,58100,57787
17:30,57900,58700,58200
17:45,59550,60300,59638
18:00,61200,61900,61357
18:15,62000,62650,62036
18:30,62800,63400,63121
18:45,63350,63900,63553
19:00,63900,64400,64032
19:15,64000,64450,64512
19:30,64100,64500,64139
19:45,63350,63700,63217
20:00,62600,62900,62745
20:15,61600,61900,62336
20:30,60600,60900,61061
20:45,59750,60000,60155
21:00,58900,59100,59273
21:15,58050,58200,59075
21:30,57200,57300,58164
21:45,56850,56900,57836
22:00,56500,56500,57403
22:15,56950,56950,57248
22:30,57400,57400,58192
22:45,58850,58800,60295
23:00,60300,60200,59828
23:15,60250,60000,60000
23:30,60200,59800,59906
23:45,59800,59250,60356
,,,
,,,
Journ�e du 31/01/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,59400,59700,59720
00:15,58650,58850,59090
00:30,57900,58000,57990
00:45,57100,57000,56604
01:00,56300,56000,56001
01:15,56500,56300,56226
01:30,56700,56600,55783
01:45,56700,56250,55767
02:00,56700,55900,55479
02:15,56000,55200,55813
02:30,55300,54500,54493
02:45,54500,53700,53672
03:00,53700,52900,52907
03:15,53150,52450,52582
03:30,52600,52000,52020
03:45,52200,51550,51473
04:00,51800,51100,51145
04:15,51500,50900,50940
04:30,51200,50700,50680
04:45,51100,50600,50456
05:00,51000,50500,50762
05:15,51250,50800,50821
05:30,51500,51100,50986
05:45,51700,51150,51105
06:00,51900,51200,51206
06:15,52200,51550,51704
06:30,52500,51900,51899
06:45,52900,52250,52256
07:00,53300,52600,52432
07:15,53650,53050,52942
07:30,54000,53500,53486
07:45,54450,53950,53802
08:00,54900,54400,54445
08:15,55300,54800,54601
08:30,55700,55200,55222
08:45,56400,55900,55927
09:00,57100,56600,56623
09:15,57850,57450,57469
09:30,58600,58300,58326
09:45,59250,59000,58975
10:00,59900,59700,59700
10:15,60400,59900,60182
10:30,60900,60100,60133
10:45,61250,60500,60614
11:00,61600,60900,60913
11:15,61750,61200,61191
11:30,61900,61500,61548
11:45,62550,62500,62042
12:00,63200,63500,62779
12:15,63300,63300,63212
12:30,63400,63100,63520
12:45,63700,63800,64056
13:00,64000,64500,63148
13:15,62250,62600,62089
13:30,60500,60700,60687
13:45,59550,59850,59711
14:00,58600,59000,59218
14:15,58000,58350,58527
14:30,57400,57700,57515
14:45,56550,57050,56876
15:00,55700,56400,56142
15:15,55250,55950,56124
15:30,54800,55500,55892
15:45,54450,55150,55396
16:00,54100,54800,55154
16:15,54150,54750,55007
16:30,54200,54700,55202
16:45,54550,55000,55254
17:00,54900,55300,55680
17:15,55900,56250,55784
17:30,56900,57200,56890
17:45,58800,59050,58256
18:00,60700,60900,60276
18:15,62000,62150,62011
18:30,63300,63400,63204
18:45,64400,64450,64334
19:00,65500,65500,65087
19:15,65250,65250,64821
19:30,65000,65000,64131
19:45,64350,64350,63685
20:00,63700,63700,63010
20:15,62850,62850,62099
20:30,62000,62000,60943
20:45,61150,61150,60129
21:00,60300,60300,59557
21:15,59450,59400,59189
21:30,58600,58500,58305
21:45,57800,57700,57963
22:00,57000,56900,57218
22:15,57350,57250,57379
22:30,57700,57600,58144
22:45,58850,58750,59950
23:00,60000,59900,59787
23:15,60000,59900,59548
23:30,60000,59900,59379
23:45,59450,59400,59773
,,,
,,,
Journ�e du 01/02/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,58900,59100,59063
00:15,58250,58450,58855
00:30,57600,57800,57836
00:45,56800,56950,56628
01:00,56000,56100,56129
01:15,56150,56300,56171
01:30,56300,56500,55897
01:45,56200,56450,55910
02:00,56100,56400,55736
02:15,55400,55700,55922
02:30,54700,55000,55020
02:45,54100,54200,54287
03:00,53500,53400,53396
03:15,53100,53000,53121
03:30,52700,52600,52634
03:45,52400,52250,52226
04:00,52100,51900,51957
04:15,52100,51800,51905
04:30,52100,51700,51817
04:45,52550,52200,51892
05:00,53000,52700,52701
05:15,53750,53700,53928
05:30,54500,54700,54712
05:45,55600,55700,55459
06:00,56700,56700,56611
06:15,58450,58250,58671
06:30,60200,59800,59954
06:45,61850,61350,61504
07:00,63500,62900,62926
07:15,64850,64450,64589
07:30,66200,66000,65971
07:45,67100,66850,66841
08:00,68000,67700,67671
08:15,68150,67750,67748
08:30,68300,67800,67791
08:45,68400,68200,68130
09:00,68500,68600,68547
09:15,68750,68750,68858
09:30,69000,68900,68979
09:45,68900,68950,69153
10:00,68800,69000,69147
10:15,68750,69000,68809
10:30,68700,69000,69014
10:45,68650,68950,69006
11:00,68600,68900,68680
11:15,68800,69150,69206
11:30,69000,69400,69343
11:45,69200,70100,69562
12:00,69400,70800,70265
12:15,69000,70300,70446
12:30,68600,69800,70208
12:45,69200,70450,70861
13:00,69800,71100,70315
13:15,68650,69950,69634
13:30,67500,68800,68819
13:45,66900,68550,68762
14:00,66300,68300,68330
14:15,65700,67650,67974
14:30,65100,67000,67140
14:45,64700,66550,66673
15:00,64300,66100,66224
15:15,64050,65850,65984
15:30,63800,65600,65711
15:45,63650,65400,65463
16:00,63500,65200,65026
16:15,63200,64850,65047
16:30,62900,64500,64489
16:45,63050,64600,64421
17:00,63200,64700,64726
17:15,63750,65200,65014
17:30,64300,65700,65482
17:45,65700,67000,66104
18:00,67100,68300,67403
18:15,68250,69400,68787
18:30,69400,70500,70038
18:45,70250,71300,70913
19:00,71100,72100,71619
19:15,70550,71500,71241
19:30,70000,70900,70751
19:45,68900,69700,69589
20:00,67800,68500,68586
20:15,66750,67400,67508
20:30,65700,66300,66049
20:45,64350,64900,64994
21:00,63000,63500,64084
21:15,62050,62500,63573
21:30,61100,61500,62493
21:45,60350,60650,61736
22:00,59600,59800,60920
22:15,60100,60250,61175
22:30,60600,60700,61751
22:45,61850,61900,63134
23:00,63100,63100,62796
23:15,62900,62950,62768
23:30,62700,62800,62602
23:45,62150,62200,62673
,,,
,,,
Journ�e du 02/02/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,61600,61900,61918
00:15,60550,61100,61589
00:30,59500,60300,60349
00:45,58600,59350,58745
01:00,57700,58400,58202
01:15,57950,58550,58292
01:30,58200,58700,57934
01:45,58100,58100,58122
02:00,58000,57500,57339
02:15,57500,57200,57843
02:30,57000,56900,56844
02:45,56100,56100,55998
03:00,55200,55300,55199
03:15,54750,54850,54831
03:30,54300,54400,54368
03:45,53950,53900,53734
04:00,53600,53400,53412
04:15,53600,53250,53186
04:30,53600,53100,53119
04:45,54100,53450,53002
05:00,54600,53800,53768
05:15,55300,54600,54690
05:30,56000,55400,55394
05:45,57100,56300,56099
06:00,58200,57200,57247
06:15,60000,58950,59217
06:30,61800,60700,60755
06:45,63450,62050,62018
07:00,65100,63400,63429
07:15,66600,64750,64884
07:30,68100,66100,66149
07:45,68750,66700,66809
08:00,69400,67300,67348
08:15,69350,67450,67435
08:30,69300,67600,67644
08:45,69350,67700,67678
09:00,69400,67800,67793
09:15,69600,67900,67929
09:30,69800,68000,68031
09:45,69650,67750,67531
10:00,69500,67500,67362
10:15,69450,67400,67299
10:30,69400,67300,67316
10:45,69300,67200,66976
11:00,69200,67100,67057
11:15,69350,67200,67549
11:30,69500,67300,67299
11:45,69750,67700,67574
12:00,70000,68100,67706
12:15,69700,67750,67568
12:30,69400,67400,67676
12:45,69900,68000,68028
13:00,70400,68600,67116
13:15,69200,67400,66949
13:30,68000,66200,66247
13:45,67450,65750,65858
14:00,66900,65300,65323
14:15,66650,64750,64889
14:30,66400,64200,64112
14:45,65400,63900,63845
15:00,64400,63600,63619
15:15,64000,63150,63078
15:30,63600,62700,62928
15:45,63200,62450,62829
16:00,62800,62200,63047
16:15,62400,61900,61499
16:30,62000,61600,60608
16:45,62100,61750,60637
17:00,62200,61900,60480
17:15,62600,62350,60719
17:30,63000,62800,61006
17:45,64100,63950,61993
18:00,65200,65100,63418
18:15,66450,66400,64759
18:30,67700,67700,66024
18:45,68450,68500,66881
19:00,69200,69300,67676
19:15,68500,68600,67486
19:30,67800,67900,67211
19:45,66700,66750,65848
20:00,65600,65600,64866
20:15,64350,64350,64119
20:30,63100,63100,62622
20:45,61950,61900,61644
21:00,60800,60700,60568
21:15,59850,59750,60379
21:30,58900,58800,59247
21:45,58100,57950,58461
22:00,57300,57100,57762
22:15,57650,57450,57853
22:30,58000,57800,58391
22:45,59250,59000,59967
23:00,60500,60200,59404
23:15,60300,60000,59481
23:30,60100,59800,59478
23:45,59200,59050,59895
,,,
,,,
Journ�e du 03/02/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,58300,59100,59068
00:15,57450,58250,58415
00:30,56600,57400,57359
00:45,55600,56450,55692
01:00,54600,55500,55490
01:15,55000,55850,55822
01:30,55400,56200,55483
01:45,55150,55600,55452
02:00,54900,55000,54990
02:15,54100,54600,55340
02:30,53300,54200,54185
02:45,52550,53700,53653
03:00,51800,53200,53211
03:15,51400,52600,52567
03:30,51000,52000,52024
03:45,50550,51700,51648
04:00,50100,51400,51370
04:15,50050,51100,51254
04:30,50000,50800,50811
04:45,50250,51250,50884
05:00,50500,51700,51644
05:15,51200,52500,52670
05:30,51900,53300,53204
05:45,52700,54250,53987
06:00,53500,55200,55200
06:15,55450,56600,56804
06:30,57400,58000,57947
06:45,58700,59450,59362
07:00,60000,60900,60877
07:15,61250,62050,62276
07:30,62500,63200,63098
07:45,63200,64000,63912
08:00,63900,64800,64048
08:15,64200,65200,64861
08:30,64500,65600,65458
08:45,64550,66050,65623
09:00,64600,66500,65882
09:15,64800,66450,66517
09:30,65000,66400,66396
09:45,65000,66250,66237
10:00,65000,66100,66192
10:15,65050,66100,66028
10:30,65100,66100,66123
10:45,65000,65900,65618
11:00,64900,65700,65754
11:15,65100,66000,66145
11:30,65300,66300,66333
11:45,65650,66750,66439
12:00,66000,67200,67223
12:15,65900,66850,66720
12:30,65800,66500,67080
12:45,66250,67200,67394
13:00,66700,67900,66359
13:15,65550,66750,65846
13:30,64400,65600,65468
13:45,64050,65300,65046
14:00,63700,65000,64848
14:15,63100,64400,64279
14:30,62500,63800,63539
14:45,62150,63350,62826
15:00,61800,62900,62567
15:15,61450,62500,62378
15:30,61100,62100,61959
15:45,60900,61800,61517
16:00,60700,61500,61173
16:15,60700,61400,61111
16:30,60700,61300,60679
16:45,60800,61400,61033
17:00,60900,61500,60668
17:15,61650,62250,60774
17:30,62400,63000,61423
17:45,63850,64450,62566
18:00,65300,65900,63609
18:15,66400,66950,64938
18:30,67500,68000,66816
18:45,68300,68800,67987
19:00,69100,69600,68881
19:15,68350,68850,68839
19:30,67600,68100,68339
19:45,66650,67150,67077
20:00,65700,66200,66486
20:15,64550,65050,65488
20:30,63400,63900,63868
20:45,62200,62700,63398
21:00,61000,61500,62248
21:15,60200,60700,61496
21:30,59400,59900,60476
21:45,58650,59150,60120
22:00,57900,58400,59638
22:15,58200,58650,59238
22:30,58500,58900,60199
22:45,59750,60150,62203
23:00,61000,61400,61925
23:15,60850,61250,61795
23:30,60700,61100,61499
23:45,60300,60500,62245
,,,
,,,
Journ�e du 04/02/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,59900,61400,61400
00:15,59150,60750,61341
00:30,58400,60100,60141
00:45,57600,59150,58735
01:00,56800,58200,58326
01:15,57150,58500,58309
01:30,57500,58800,58106
01:45,57350,58700,58236
02:00,57200,58600,57946
02:15,56500,57950,58274
02:30,55800,57300,57302
02:45,55000,56600,56440
03:00,54200,55900,55848
03:15,53800,55450,55708
03:30,53400,55000,55018
03:45,53050,54500,54783
04:00,52700,54000,54187
04:15,52650,54000,54382
04:30,52600,54000,54290
04:45,52900,54400,54428
05:00,53200,54800,54804
05:15,54150,55600,56077
05:30,55100,56400,56533
05:45,56100,57500,57506
06:00,57100,58600,58780
06:15,59000,60600,61188
06:30,60900,62600,62370
06:45,62650,63900,63486
07:00,64400,65200,65239
07:15,65900,66750,67020
07:30,67400,68300,68336
07:45,68150,69150,69211
08:00,68900,70000,69944
08:15,68900,69850,69718
08:30,68900,69700,69663
08:45,68950,70100,70045
09:00,69000,70500,70018
09:15,69050,70350,70386
09:30,69100,70200,70202
09:45,68900,70050,69883
10:00,68700,69900,69943
10:15,68550,69550,69598
10:30,68400,69200,69182
10:45,68200,69000,69037
11:00,68000,68800,68773
11:15,68100,68850,69081
11:30,68200,68900,68865
11:45,68300,69150,69084
12:00,68400,69400,69367
12:15,68200,69100,69317
12:30,68000,68800,69150
12:45,68250,69350,69435
13:00,68500,69900,68423
13:15,67450,68450,68238
13:30,66400,67000,67047
13:45,66000,66450,66364
14:00,65600,65900,65935
14:15,65450,65200,65542
14:30,65300,64500,64497
14:45,64300,63750,63817
15:00,63300,63000,62985
15:15,62950,62750,62567
15:30,62600,62500,62309
15:45,62350,62350,61930
16:00,62100,62200,61796
16:15,61800,62000,61930
16:30,61500,61800,61290
16:45,61550,61850,61563
17:00,61600,61900,61564
17:15,62300,62650,61618
17:30,63000,63400,62237
17:45,64450,64850,63206
18:00,65900,66300,64491
18:15,67100,67550,65696
18:30,68300,68800,67058
18:45,69200,69700,68338
19:00,70100,70600,68988
19:15,69350,69900,68951
19:30,68600,69200,67987
19:45,67600,68200,66906
20:00,66600,67200,65878
20:15,65300,65950,64975
20:30,64000,64700,63834
20:45,63000,63700,62554
21:00,62000,62700,61554
21:15,60950,61700,61109
21:30,59900,60700,59916
21:45,59100,59900,59142
22:00,58300,59100,58807
22:15,58550,59400,58613
22:30,58800,59700,59246
22:45,60150,61050,61246
23:00,61500,62400,61024
23:15,61400,62400,60637
23:30,61300,62400,60865
23:45,61300,61850,60981
,,,
,,,
Journ�e du 05/02/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,61300,60200,60224
00:15,60550,59300,59534
00:30,59800,58400,58279
00:45,59000,57300,56869
01:00,58200,56200,56310
01:15,58450,56400,56411
01:30,58700,56600,55898
01:45,58550,56500,56044
02:00,58400,56400,55896
02:15,57750,55750,56179
02:30,57100,55100,55045
02:45,56300,54300,54314
03:00,55500,53500,53500
03:15,55150,53050,53182
03:30,54800,52600,52556
03:45,54300,52250,51965
04:00,53800,51900,52074
04:15,53950,51850,52065
04:30,54100,51800,51801
04:45,54550,52250,52148
05:00,55000,52700,52595
05:15,55850,53350,53905
05:30,56700,54000,54063
05:45,57550,55200,55242
06:00,58400,56400,56374
06:15,60050,58000,58329
06:30,61700,59600,59661
06:45,63400,61400,61310
07:00,65100,63200,63107
07:15,66450,64600,64849
07:30,67800,66000,65994
07:45,68650,66800,67007
08:00,69500,67600,67485
08:15,69700,67650,67652
08:30,69900,67700,67767
08:45,70050,67900,67975
09:00,70200,68100,68051
09:15,70000,68000,68154
09:30,69800,67900,67942
09:45,69500,67750,68041
10:00,69200,67600,67557
10:15,68900,67500,67631
10:30,68600,67400,67384
10:45,68400,67150,66995
11:00,68200,66900,66937
11:15,68000,67050,67026
11:30,67800,67200,67090
11:45,68150,67500,67525
12:00,68500,67800,67404
12:15,68300,67400,67671
12:30,68100,67000,67240
12:45,68400,67550,67766
13:00,68700,68100,66814
13:15,67400,66600,66197
13:30,66100,65100,65081
13:45,65450,64500,64625
14:00,64800,63900,63942
14:15,64150,63250,63371
14:30,63500,62600,62594
14:45,62800,61900,62154
15:00,62100,61200,61170
15:15,61750,60900,61075
15:30,61400,60600,60648
15:45,60950,60000,59989
16:00,60500,59400,59423
16:15,60050,59050,59189
16:30,59600,58700,58816
16:45,59900,58650,59010
17:00,60200,58600,58726
17:15,60750,59200,59591
17:30,61300,59800,59848
17:45,62750,60900,60761
18:00,64200,62000,61991
18:15,65150,63300,62863
18:30,66100,64600,64646
18:45,67050,65250,65381
19:00,68000,65900,65897
19:15,67450,65600,65915
19:30,66900,65300,65292
19:45,66200,64450,64358
20:00,65500,63600,63629
20:15,64250,62350,62598
20:30,63000,61100,61109
20:45,62150,60200,60280
21:00,61300,59300,59251
21:15,60600,58750,58940
21:30,59900,58200,58160
21:45,59250,57600,57552
22:00,58600,57000,57048
22:15,59100,57650,56876
22:30,59600,58300,57846
22:45,60700,59250,59819
23:00,61800,60200,59682
23:15,61800,60235,59596
23:30,61800,60270,59214
23:45,61100,59520,59393
,,,
,,,
Journ�e du 06/02/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,60200,58700,58681
00:15,59250,58400,59073
00:30,58300,58100,58119
00:45,57400,56800,56325
01:00,56500,55500,55713
01:15,56700,55550,55762
01:30,56900,55600,55394
01:45,56600,55400,55141
02:00,56300,55200,54865
02:15,55550,54500,54932
02:30,54800,53800,53816
02:45,53850,53000,52690
03:00,52900,52200,52175
03:15,52400,51850,51976
03:30,51900,51500,51503
03:45,51350,50900,50771
04:00,50800,50300,50469
04:15,50600,50000,50167
04:30,50400,49700,49906
04:45,50350,49650,49721
05:00,50300,49600,50203
05:15,50700,50100,50436
05:30,51100,50600,50588
05:45,51450,51150,50810
06:00,51800,51700,51094
06:15,52300,52200,52402
06:30,52800,52700,52672
06:45,53400,53150,53009
07:00,54000,53600,53691
07:15,54400,53650,54482
07:30,54800,53700,54957
07:45,55250,54750,55263
08:00,55700,55800,55763
08:15,56300,56350,56158
08:30,56900,56900,56923
08:45,57550,57750,57563
09:00,58200,58600,58614
09:15,58750,59350,59408
09:30,59300,60100,59982
09:45,59750,60500,60576
10:00,60200,60900,60755
10:15,60300,60900,60709
10:30,60400,60900,60877
10:45,60350,61050,60930
11:00,60300,61200,61177
11:15,60600,61500,61398
11:30,60900,61800,61751
11:45,61500,62750,61956
12:00,62100,63700,62866
12:15,62000,63400,63375
12:30,61900,63100,63984
12:45,62650,63900,64290
13:00,63400,64700,63693
13:15,61950,63200,62642
13:30,60500,61700,61670
13:45,59750,60950,60705
14:00,59000,60200,60239
14:15,58450,60000,59581
14:30,57900,59800,58972
14:45,57450,59200,57926
15:00,57000,58600,57620
15:15,56550,58000,57593
15:30,56100,57400,57124
15:45,55750,56900,56572
16:00,55400,56400,56295
16:15,55100,55950,56424
16:30,54800,55500,56179
16:45,54900,55550,56041
17:00,55000,55600,56061
17:15,55350,55950,56535
17:30,55700,56300,57087
17:45,57000,57550,57790
18:00,58300,58800,59058
18:15,59450,59950,60355
18:30,60600,61100,61222
18:45,61750,62200,62240
19:00,62900,63300,63171
19:15,62700,63100,62679
19:30,62500,62900,62562
19:45,61700,62150,62302
20:00,60900,61400,61275
20:15,60250,60750,60340
20:30,59600,60100,59289
20:45,58750,59250,58429
21:00,57900,58400,57861
21:15,57250,57750,57389
21:30,56600,57100,56568
21:45,56050,56600,56098
22:00,55500,56100,55896
22:15,56150,56750,56256
22:30,56800,57400,57073
22:45,58050,58650,59130
23:00,59300,59900,58784
23:15,59400,60050,58921
23:30,59500,60200,58712
23:45,59350,59700,59319
,,,
,,,
Journ�e du 07/02/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,59200,58600,58596
00:15,58400,57650,58266
00:30,57600,56700,56727
00:45,56650,55850,55369
01:00,55700,55000,55022
01:15,56000,55300,55343
01:30,56300,55600,54910
01:45,56200,55350,54881
02:00,56100,55100,54617
02:15,55350,54350,54800
02:30,54600,53600,53588
02:45,53600,52850,52839
03:00,52600,52100,52064
03:15,51950,51500,51613
03:30,51300,50900,50948
03:45,50800,50800,50720
04:00,50300,50700,50838
04:15,50150,50500,50681
04:30,50000,50300,50221
04:45,49900,50200,50202
05:00,49800,50100,50454
05:15,50000,50500,50651
05:30,50200,50900,50895
05:45,50550,51050,50989
06:00,50900,51200,51056
06:15,51350,51600,51800
06:30,51800,52000,51965
06:45,52200,52400,52258
07:00,52600,52800,52754
07:15,53100,53250,52995
07:30,53600,53700,53668
07:45,53900,53950,53988
08:00,54200,54200,54162
08:15,54900,54750,54827
08:30,55600,55300,55325
08:45,56500,56450,56584
09:00,57400,57600,57577
09:15,58300,58500,58492
09:30,59200,59400,59423
09:45,59900,60200,60472
10:00,60600,61000,61004
10:15,61200,61500,61612
10:30,61800,62000,61962
10:45,62050,62250,62337
11:00,62300,62500,62478
11:15,62700,63000,63127
11:30,63100,63500,63484
11:45,63800,64300,63658
12:00,64500,65100,64613
12:15,64500,65150,65136
12:30,64500,65200,65402
12:45,65350,66050,66233
13:00,66200,66900,65084
13:15,64450,65100,64154
13:30,62700,63300,63199
13:45,62000,62600,62222
14:00,61300,61900,61423
14:15,60850,61400,61112
14:30,60400,60900,60134
14:45,59550,60000,59012
15:00,58700,59100,58857
15:15,58450,58800,58868
15:30,58200,58500,58505
15:45,57800,58100,57925
16:00,57400,57700,58020
16:15,57300,57550,57699
16:30,57200,57400,57829
16:45,57300,57550,57730
17:00,57400,57700,58315
17:15,58250,58550,58713
17:30,59100,59400,59633
17:45,60500,60850,60833
18:00,61900,62300,62929
18:15,63850,64250,64923
18:30,65800,66200,66831
18:45,67300,67750,68112
19:00,68800,69300,68937
19:15,68600,69050,68862
19:30,68400,68800,68506
19:45,67750,68150,68043
20:00,67100,67500,67444
20:15,66400,66750,66674
20:30,65700,66000,65565
20:45,65050,65300,65119
21:00,64400,64600,64613
21:15,63450,63600,64176
21:30,62500,62600,63510
